 Part Instance     Node ID  Attached elements           S, S22
    PART-1-1         230              227      95.0794E-03
    PART-1-1         230              228      95.0794E-03
    PART-1-1         231              128      94.9612E-03
    PART-1-1         231              129      94.9612E-03
    PART-1-1         231              228      94.9612E-03
    PART-1-1         231              229      94.9612E-03
    PART-1-1         232              129      94.8548E-03
    PART-1-1         232              130      94.8548E-03
    PART-1-1         232              229      94.8548E-03
    PART-1-1         232              230      94.8548E-03
    PART-1-1         233              130      94.7585E-03
    PART-1-1         233              131      94.7585E-03
    PART-1-1         233              230      94.7585E-03
    PART-1-1         233              231      94.7585E-03
    PART-1-1         234              131      94.6716E-03
    PART-1-1         234              132      94.6716E-03
    PART-1-1         234              231      94.6716E-03
    PART-1-1         234              232      94.6716E-03
    PART-1-1         235              132      94.5929E-03
    PART-1-1         235              133      94.5929E-03
    PART-1-1         235              232      94.5929E-03
    PART-1-1         235              233      94.5929E-03
    PART-1-1         236              133      94.5219E-03
    PART-1-1         236              134      94.5219E-03
    PART-1-1         236              233      94.5219E-03
    PART-1-1         236              234      94.5219E-03
    PART-1-1         237              134      94.4576E-03
    PART-1-1         237              135      94.4576E-03
    PART-1-1         237              234      94.4576E-03
    PART-1-1         237              235      94.4576E-03
    PART-1-1         238              135      94.3996E-03
    PART-1-1         238              136      94.3996E-03
    PART-1-1         238              235      94.3996E-03
    PART-1-1         238              236      94.3996E-03
    PART-1-1         239              136      94.3473E-03
    PART-1-1         239              137      94.3473E-03
    PART-1-1         239              236      94.3473E-03
    PART-1-1         239              237      94.3473E-03
    PART-1-1         240              137      94.3004E-03
    PART-1-1         240              138      94.3004E-03
    PART-1-1         240              237      94.3004E-03
    PART-1-1         240              238      94.3004E-03
    PART-1-1         241              138      94.2582E-03
    PART-1-1         241              139      94.2582E-03
    PART-1-1         241              238      94.2582E-03
    PART-1-1         241              239      94.2582E-03
    PART-1-1         242              139      94.2205E-03
    PART-1-1         242              140      94.2205E-03
    PART-1-1         242              239      94.2205E-03
    PART-1-1         242              240      94.2205E-03
    PART-1-1         243              140       94.187E-03
    PART-1-1         243              141       94.187E-03
    PART-1-1         243              240       94.187E-03
